"loan_id","customer_id","gender","age","income","loan_amount","loan_status","credit_history","application_date","defaulted"
"16091","20091","M","53","75000.0","110000.0","pending","1","2021-02-17 02:22:40.294007352","0"
"16092","20092","F","51","25000.0","240000.0","Approved","0","2021-02-17 03:02:05.553138832","1"
"16093","20093","M","38","105000.0","260000.0","Approved","1","2021-02-17 03:41:30.812270308","0"
"16094","20094","M","37","85000.0","290000.0","Rejected","1","2021-02-17 04:20:56.071401788","0"
"16095","20095","F","52","95000.0","260000.0","Rejected","1","2021-02-17 05:00:21.330533264","0"
"16096","20096","F","21","55000.0","100000.0","Approved","0","2021-02-17 05:39:46.589664744","1"
"16097","20097","M","39","45000.0","180000.0","Approved","1","2021-02-17 06:19:11.848796224","0"
"16098","20098","F","62","90000.0","200000.0","Approved","-1","2021-02-17 06:58:37.107927700","-1"
"16099","20099","F","47","100000.0","80000.0","Rejected","0","2021-02-17 07:38:02.367059180","1"
"16100","20100","M","60","100000.0","160000.0","Rejected","0","2021-02-17 08:17:27.626190656","1"
"16101","20101","M","30","90000.0","120000.0","Rejected","0","2021-02-17 08:56:52.885322136","1"
"16102","20102","M","55","30000.0","240000.0","Approved","1","2021-02-17 09:36:18.144453612","0"
"16103","20103","M","58","40000.0","70000.0","Approved","0","2021-02-17 10:15:43.403585092","1"
"16104","20104","F","58","70000.0","120000.0","Approved","0","2021-02-17 10:55:08.662716572","1"
"16105","20105","F","56","70000.0","70000.0","Rejected","1","2021-02-17 11:34:33.921848048","0"
"16106","20106","F","34","70000.0","160000.0","Rejected","1","2021-02-17 12:13:59.180979528","0"
"16107","20107","M","44","105000.0","90000.0","Rejected","1","2021-02-17 12:53:24.440111004","0"
"16108","20108","M","34","30000.0","70000.0","Rejected","1","2021-02-17 13:32:49.699242484","0"
"16109","20109","F","36","100000.0","210000.0","Rejected","1","2021-02-17 14:12:14.958373960","0"
"16110","20110","M","34","20000.0","260000.0","Approved","1","2021-02-17 14:51:40.217505440","0"
"16111","20111","F","33","50000.0","100000.0","Approved","1","2021-02-17 15:31:05.476636920","0"
"16112","20112","F","52","40000.0","80000.0","Rejected","1","2021-02-17 16:10:30.735768396","0"
"16113","20113","F","50","70000.0","220000.0","Approved","1","2021-02-17 16:49:55.994899876","0"
"16114","20114","M","30","70000.0","60000.0","Approved","1","2021-02-17 17:29:21.254031352","0"
"16115","20115","M","52","70000.0","110000.0","Rejected","1","2021-02-17 18:08:46.513162832","0"
"16116","20116","F","34","45000.0","120000.0","Rejected","1","2021-02-17 18:48:11.772294308","0"
"16117","20117","F","30","70000.0","280000.0","Approved","0","2021-02-17 19:27:37.031425788","1"
"16118","20118","F","54","90000.0","140000.0","Approved","1","2021-02-17 20:07:02.290557268","0"
"16119","20119","M","37","60000.0","180000.0","Rejected","1","2021-02-17 20:46:27.549688744","0"
"16120","20120","F","46","115000.0","240000.0","Rejected","0","2021-02-17 21:25:52.808820224","1"
"16121","20121","F","30","25000.0","260000.0","Rejected","1","2021-02-17 22:05:18.067951700","0"
"16122","20122","M","48","25000.0","70000.0","Rejected","1","2021-02-17 22:44:43.327083180","0"
"16123","20123","F","30","95000.0","240000.0","Rejected","1","2021-02-17 23:24:08.586214656","0"
"16124","20124","F","28","80000.0","240000.0","Rejected","0","2021-02-18 00:03:33.845346136","1"
"16125","20125","M","38","40000.0","270000.0","Rejected","1","2021-02-18 00:42:59.104477616","0"
"16126","20126","M","56","80000.0","240000.0","Rejected","-1","2021-02-18 01:22:24.363609092","-1"
"16127","20127","F","29","100000.0","80000.0","Approved","1","2021-02-18 02:01:49.622740572","0"
"16128","20128","M","26","45000.0","120000.0","Rejected","-1","2021-02-18 02:41:14.881872048","-1"
"16129","20129","F","22","20000.0","150000.0","Rejected","1","2021-02-18 03:20:40.141003528","0"
"16130","20130","M","39","65000.0","70000.0","Rejected","1","2021-02-18 04:00:05.400135004","0"
"16131","20131","M","33","50000.0","80000.0","Rejected","1","2021-02-18 04:39:30.659266484","0"
"16132","20132","unknown","34","45000.0","250000.0","Approved","1","2021-02-18 05:18:55.918397964","0"
"16133","20133","F","21","90000.0","90000.0","Approved","1","2021-02-18 05:58:21.177529440","0"
"16134","20134","M","29","35000.0","280000.0","Approved","1","2021-02-18 06:37:46.436660920","0"
"16135","20135","F","41","85000.0","100000.0","Approved","1","2021-02-18 07:17:11.695792396","0"
"16136","20136","M","21","25000.0","170000.0","Rejected","0","2021-02-18 07:56:36.954923876","1"
"16137","20137","M","22","110000.0","100000.0","Approved","1","2021-02-18 08:36:02.214055352","0"
"16138","20138","M","52","80000.0","290000.0","Approved","1","2021-02-18 09:15:27.473186832","0"
"16139","20139","M","37","115000.0","180000.0","Approved","1","2021-02-18 09:54:52.732318312","0"
"16140","20140","F","62","105000.0","190000.0","Approved","1","2021-02-18 10:34:17.991449788","0"
"16141","20141","F","62","105000.0","270000.0","Rejected","0","2021-02-18 11:13:43.250581268","1"
"16142","20142","unknown","38","30000.0","80000.0","Approved","1","2021-02-18 11:53:08.509712744","0"
"16143","20143","F","31","90000.0","70000.0","Rejected","1","2021-02-18 12:32:33.768844224","0"
"16144","20144","M","40","60000.0","0.0","Rejected","1","2021-02-18 13:11:59.027975700","0"
"16145","20145","F","64","65000.0","280000.0","pending","1","2021-02-18 13:51:24.287107180","0"
"16146","20146","unknown","33","45000.0","110000.0","Rejected","1","2021-02-18 14:30:49.546238660","0"
"16147","20147","F","21","30000.0","200000.0","Rejected","1","2021-02-18 15:10:14.805370136","0"
"16148","20148","F","58","50000.0","220000.0","Approved","1","2021-02-18 15:49:40.064501616","0"
"16149","20149","F","33","75000.0","280000.0","Rejected","0","2021-02-18 16:29:05.323633092","1"
"16150","20150","M","56","60000.0","100000.0","Rejected","1","2021-02-18 17:08:30.582764572","0"
"16151","20151","F","23","90000.0","250000.0","Approved","1","2021-02-18 17:47:55.841896048","0"
"16152","20152","F","45","105000.0","90000.0","Rejected","1","2021-02-18 18:27:21.101027528","0"
"16153","20153","F","37","40000.0","190000.0","Approved","0","2021-02-18 19:06:46.360159008","1"
"16154","20154","M","40","25000.0","100000.0","Rejected","1","2021-02-18 19:46:11.619290484","0"
"16155","20155","F","42","25000.0","120000.0","Rejected","1","2021-02-18 20:25:36.878421964","0"
"16156","20156","F","43","110000.0","180000.0","Rejected","1","2021-02-18 21:05:02.137553440","0"
"16157","20157","M","50","45000.0","130000.0","Rejected","0","2021-02-18 21:44:27.396684920","1"
"16158","20158","F","52","35000.0","0.0","Approved","1","2021-02-18 22:23:52.655816396","0"
"16159","20159","M","21","115000.0","210000.0","pending","1","2021-02-18 23:03:17.914947876","0"
"16160","20160","M","55","40000.0","260000.0","Rejected","0","2021-02-18 23:42:43.174079356","1"
"16161","20161","M","52","40000.0","100000.0","Rejected","1","2021-02-19 00:22:08.433210832","0"
"16162","20162","F","38","30000.0","80000.0","Rejected","0","2021-02-19 01:01:33.692342312","1"
"16163","20163","M","26","45000.0","120000.0","Approved","0","2021-02-19 01:40:58.951473788","1"
"16164","20164","F","23","105000.0","250000.0","Rejected","1","2021-02-19 02:20:24.210605268","0"
"16165","20165","M","42","75000.0","100000.0","Rejected","1","2021-02-19 02:59:49.469736744","0"
"16166","20166","M","51","25000.0","110000.0","Rejected","1","2021-02-19 03:39:14.728868224","0"
"16167","20167","M","50","115000.0","240000.0","Approved","1","2021-02-19 04:18:39.987999704","0"
"16168","20168","M","64","75000.0","250000.0","Rejected","0","2021-02-19 04:58:05.247131180","1"
"16169","20169","F","38","60000.0","190000.0","Rejected","1","2021-02-19 05:37:30.506262660","0"
"16170","20170","F","49","100000.0","80000.0","Rejected","1","2021-02-19 06:16:55.765394136","0"
"16171","20171","M","61","75000.0","260000.0","Approved","1","2021-02-19 06:56:21.024525616","0"
"16172","20172","M","39","110000.0","200000.0","Approved","-1","2021-02-19 07:35:46.283657092","-1"
"16173","20173","F","42","90000.0","290000.0","Approved","1","2021-02-19 08:15:11.542788572","0"
"16174","20174","M","62","85000.0","100000.0","Rejected","0","2021-02-19 08:54:36.801920052","1"
"16175","20175","F","45","50000.0","80000.0","Rejected","0","2021-02-19 09:34:02.061051528","1"
"16176","20176","F","57","25000.0","100000.0","Rejected","1","2021-02-19 10:13:27.320183008","0"
"16177","20177","M","63","85000.0","90000.0","Rejected","1","2021-02-19 10:52:52.579314484","0"
"16178","20178","M","46","65000.0","250000.0","Approved","1","2021-02-19 11:32:17.838445964","0"
"16179","20179","F","25","35000.0","70000.0","Approved","1","2021-02-19 12:11:43.097577440","0"
"16180","20180","M","58","75000.0","250000.0","Rejected","1","2021-02-19 12:51:08.356708920","0"
"16181","20181","M","58","85000.0","210000.0","Approved","1","2021-02-19 13:30:33.615840400","0"
"16182","20182","M","26","55000.0","280000.0","pending","1","2021-02-19 14:09:58.874971876","0"
"16183","20183","F","45","25000.0","170000.0","Approved","1","2021-02-19 14:49:24.134103356","0"
"16184","20184","F","43","100000.0","110000.0","Approved","1","2021-02-19 15:28:49.393234832","0"
"16185","20185","M","59","85000.0","280000.0","Rejected","0","2021-02-19 16:08:14.652366312","1"
"16186","20186","F","33","90000.0","50000.0","Approved","0","2021-02-19 16:47:39.911497788","1"
"16187","20187","M","40","45000.0","280000.0","Rejected","0","2021-02-19 17:27:05.170629268","1"
"16188","20188","F","48","30000.0","210000.0","Rejected","1","2021-02-19 18:06:30.429760748","0"
"16189","20189","M","44","65000.0","90000.0","Approved","1","2021-02-19 18:45:55.688892224","0"
"16190","20190","F","64","40000.0","120000.0","Approved","1","2021-02-19 19:25:20.948023704","0"
"16191","20191","unknown","64","100000.0","200000.0","Approved","1","2021-02-19 20:04:46.207155180","0"
"16192","20192","M","24","70000.0","70000.0","Rejected","0","2021-02-19 20:44:11.466286660","1"
"16193","20193","M","34","30000.0","60000.0","Rejected","1","2021-02-19 21:23:36.725418136","0"
"16194","20194","M","21","40000.0","180000.0","Approved","0","2021-02-19 22:03:01.984549616","1"
"16195","20195","M","39","110000.0","50000.0","Rejected","1","2021-02-19 22:42:27.243681096","0"
"16196","20196","M","51","85000.0","240000.0","Approved","0","2021-02-19 23:21:52.502812572","1"
"16197","20197","F","42","60000.0","220000.0","Rejected","1","2021-02-20 00:01:17.761944052","0"
"16198","20198","F","24","90000.0","280000.0","Approved","1","2021-02-20 00:40:43.021075528","0"
"16199","20199","M","29","100000.0","260000.0","Rejected","1","2021-02-20 01:20:08.280207008","0"
"16200","20200","F","28","30000.0","60000.0","Approved","1","2021-02-20 01:59:33.539338484","0"
"16201","20201","F","44","105000.0","100000.0","Approved","1","2021-02-20 02:38:58.798469964","0"
"16202","20202","F","51","115000.0","100000.0","Approved","0","2021-02-20 03:18:24.057601444","1"
"16203","20203","M","35","25000.0","160000.0","Approved","1","2021-02-20 03:57:49.316732920","0"
"16204","20204","M","26","50000.0","190000.0","Approved","1","2021-02-20 04:37:14.575864400","0"
"16205","20205","F","57","35000.0","160000.0","Approved","1","2021-02-20 05:16:39.834995876","0"
"16206","20206","M","59","60000.0","100000.0","Approved","-1","2021-02-20 05:56:05.094127356","-1"
"16207","20207","F","33","40000.0","280000.0","Approved","1","2021-02-20 06:35:30.353258832","0"
"16208","20208","F","40","55000.0","50000.0","Rejected","1","2021-02-20 07:14:55.612390312","0"
"16209","20209","M","24","40000.0","50000.0","Rejected","0","2021-02-20 07:54:20.871521792","1"
"16210","20210","M","31","20000.0","240000.0","Approved","0","2021-02-20 08:33:46.130653268","1"
"16211","20211","F","55","20000.0","120000.0","Rejected","1","2021-02-20 09:13:11.389784748","0"
"16212","20212","F","37","70000.0","240000.0","Rejected","1","2021-02-20 09:52:36.648916224","0"
"16213","20213","F","48","70000.0","120000.0","Rejected","0","2021-02-20 10:32:01.908047704","1"
"16214","20214","M","63","20000.0","190000.0","Rejected","1","2021-02-20 11:11:27.167179180","0"
"16215","20215","F","53","90000.0","270000.0","Rejected","1","2021-02-20 11:50:52.426310660","0"
"16216","20216","F","41","20000.0","90000.0","Rejected","1","2021-02-20 12:30:17.685442140","0"
"16217","20217","F","37","70000.0","230000.0","Rejected","1","2021-02-20 13:09:42.944573616","0"
"16218","20218","M","29","60000.0","250000.0","Rejected","0","2021-02-20 13:49:08.203705096","1"
"16219","20219","M","55","110000.0","0.0","Approved","1","2021-02-20 14:28:33.462836572","0"
"16220","20220","M","26","75000.0","90000.0","Rejected","0","2021-02-20 15:07:58.721968052","1"
"16221","20221","F","23","100000.0","170000.0","Rejected","1","2021-02-20 15:47:23.981099528","0"
"16222","20222","F","25","25000.0","120000.0","Approved","0","2021-02-20 16:26:49.240231008","1"
"16223","20223","unknown","32","35000.0","160000.0","Approved","1","2021-02-20 17:06:14.499362488","0"
"16224","20224","F","49","25000.0","60000.0","Rejected","1","2021-02-20 17:45:39.758493964","0"
"16225","20225","M","60","95000.0","280000.0","Approved","1","2021-02-20 18:25:05.017625444","0"
"16226","20226","M","21","85000.0","130000.0","Approved","-1","2021-02-20 19:04:30.276756920","-1"
"16227","20227","M","54","85000.0","0.0","Approved","0","2021-02-20 19:43:55.535888400","1"
"16228","20228","M","27","50000.0","160000.0","Approved","1","2021-02-20 20:23:20.795019876","0"
"16229","20229","F","33","30000.0","140000.0","Rejected","1","2021-02-20 21:02:46.054151356","0"
"16230","20230","F","26","90000.0","170000.0","Approved","0","2021-02-20 21:42:11.313282836","1"
"16231","20231","M","26","75000.0","80000.0","Rejected","0","2021-02-20 22:21:36.572414312","1"
"16232","20232","F","46","70000.0","260000.0","Approved","0","2021-02-20 23:01:01.831545792","1"
"16233","20233","F","62","95000.0","250000.0","Approved","1","2021-02-20 23:40:27.090677268","0"
"16234","20234","M","52","25000.0","260000.0","Approved","1","2021-02-21 00:19:52.349808744","0"
"16235","20235","M","57","95000.0","150000.0","Approved","1","2021-02-21 00:59:17.608940224","0"
"16236","20236","M","44","115000.0","140000.0","Rejected","1","2021-02-21 01:38:42.868071704","0"
"16237","20237","M","42","60000.0","290000.0","Approved","0","2021-02-21 02:18:08.127203184","1"
"16238","20238","F","63","110000.0","190000.0","Rejected","0","2021-02-21 02:57:33.386334664","1"
"16239","20239","M","53","90000.0","270000.0","Approved","1","2021-02-21 03:36:58.645466136","0"
"16240","20240","M","41","55000.0","110000.0","Approved","-1","2021-02-21 04:16:23.904597616","-1"
"16241","20241","unknown","36","70000.0","190000.0","Rejected","-1","2021-02-21 04:55:49.163729096","-1"
"16242","20242","F","25","40000.0","220000.0","Rejected","1","2021-02-21 05:35:14.422860576","0"
"16243","20243","M","58","25000.0","70000.0","Rejected","1","2021-02-21 06:14:39.681992056","0"
"16244","20244","F","28","65000.0","270000.0","Approved","1","2021-02-21 06:54:04.941123528","0"
"16245","20245","M","44","25000.0","160000.0","Approved","1","2021-02-21 07:33:30.200255008","0"
"16246","20246","M","49","105000.0","250000.0","Approved","0","2021-02-21 08:12:55.459386488","1"
"16247","20247","F","54","20000.0","250000.0","Rejected","0","2021-02-21 08:52:20.718517968","1"
"16248","20248","M","24","115000.0","220000.0","Rejected","1","2021-02-21 09:31:45.977649440","0"
"16249","20249","F","21","65000.0","140000.0","Approved","1","2021-02-21 10:11:11.236780920","0"
"16250","20250","M","53","35000.0","190000.0","Approved","0","2021-02-21 10:50:36.495912400","1"
"16251","20251","M","41","110000.0","250000.0","Rejected","1","2021-02-21 11:30:01.755043880","0"
"16252","20252","F","29","115000.0","70000.0","Approved","1","2021-02-21 12:09:27.014175360","0"
"16253","20253","M","21","105000.0","260000.0","Rejected","1","2021-02-21 12:48:52.273306832","0"
"16254","20254","F","56","80000.0","120000.0","Approved","1","2021-02-21 13:28:17.532438312","0"
"16255","20255","F","47","40000.0","140000.0","Approved","1","2021-02-21 14:07:42.791569792","0"
"16256","20256","F","52","40000.0","120000.0","Approved","1","2021-02-21 14:47:08.050701272","0"
"16257","20257","F","28","115000.0","0.0","Rejected","1","2021-02-21 15:26:33.309832752","0"
"16258","20258","M","64","45000.0","230000.0","Approved","0","2021-02-21 16:05:58.568964224","1"
"16259","20259","F","21","60000.0","0.0","Approved","1","2021-02-21 16:45:23.828095704","0"
"16260","20260","F","50","95000.0","70000.0","Rejected","1","2021-02-21 17:24:49.087227184","0"
"16261","20261","F","51","100000.0","290000.0","Approved","0","2021-02-21 18:04:14.346358664","1"
"16262","20262","F","52","60000.0","100000.0","Approved","0","2021-02-21 18:43:39.605490136","1"
"16263","20263","F","51","60000.0","50000.0","pending","0","2021-02-21 19:23:04.864621616","1"
"16264","20264","M","40","55000.0","100000.0","Approved","0","2021-02-21 20:02:30.123753096","1"
"16265","20265","F","45","60000.0","90000.0","Rejected","0","2021-02-21 20:41:55.382884576","1"
"16266","20266","M","33","95000.0","240000.0","Rejected","1","2021-02-21 21:21:20.642016056","0"
"16267","20267","M","41","25000.0","220000.0","Rejected","1","2021-02-21 22:00:45.901147528","0"
"16268","20268","F","40","100000.0","140000.0","Approved","1","2021-02-21 22:40:11.160279008","0"
"16269","20269","M","34","40000.0","90000.0","Rejected","1","2021-02-21 23:19:36.419410488","0"
"16270","20270","M","56","35000.0","140000.0","Approved","0","2021-02-21 23:59:01.678541968","1"
"16271","20271","M","39","30000.0","290000.0","Approved","1","2021-02-22 00:38:26.937673448","0"
"16272","20272","F","46","40000.0","120000.0","Rejected","0","2021-02-22 01:17:52.196804920","1"
"16273","20273","M","28","105000.0","220000.0","Rejected","0","2021-02-22 01:57:17.455936400","1"
"16274","20274","F","42","75000.0","130000.0","Rejected","1","2021-02-22 02:36:42.715067880","0"
"16275","20275","M","55","45000.0","250000.0","Rejected","1","2021-02-22 03:16:07.974199360","0"
"16276","20276","F","41","35000.0","190000.0","Approved","1","2021-02-22 03:55:33.233330832","0"
"16277","20277","M","46","95000.0","220000.0","Rejected","1","2021-02-22 04:34:58.492462312","0"
"16278","20278","F","52","70000.0","50000.0","Approved","1","2021-02-22 05:14:23.751593792","0"
"16279","20279","M","38","30000.0","230000.0","Rejected","1","2021-02-22 05:53:49.010725272","0"
"16280","20280","unknown","37","55000.0","110000.0","Approved","0","2021-02-22 06:33:14.269856752","1"
"16281","20281","F","24","65000.0","210000.0","Rejected","1","2021-02-22 07:12:39.528988224","0"
"16282","20282","F","47","55000.0","150000.0","Rejected","1","2021-02-22 07:52:04.788119704","0"
"16283","20283","F","53","45000.0","130000.0","Approved","1","2021-02-22 08:31:30.047251184","0"
"16284","20284","M","47","50000.0","140000.0","Rejected","1","2021-02-22 09:10:55.306382664","0"
"16285","20285","F","33","95000.0","80000.0","Approved","0","2021-02-22 09:50:20.565514144","1"
"16286","20286","F","32","115000.0","80000.0","Rejected","0","2021-02-22 10:29:45.824645616","1"
"16287","20287","F","28","20000.0","80000.0","Rejected","1","2021-02-22 11:09:11.083777096","0"
"16288","20288","F","23","80000.0","220000.0","Approved","1","2021-02-22 11:48:36.342908576","0"
"16289","20289","F","40","25000.0","120000.0","Approved","1","2021-02-22 12:28:01.602040056","0"
"16290","20290","unknown","28","40000.0","290000.0","Rejected","0","2021-02-22 13:07:26.861171528","1"
"16291","20291","M","52","75000.0","260000.0","Rejected","1","2021-02-22 13:46:52.120303008","0"
"16292","20292","F","64","100000.0","130000.0","Approved","1","2021-02-22 14:26:17.379434488","0"
"16293","20293","F","24","60000.0","180000.0","Rejected","0","2021-02-22 15:05:42.638565968","1"
"16294","20294","F","61","110000.0","250000.0","Rejected","1","2021-02-22 15:45:07.897697448","0"
"16295","20295","M","50","90000.0","80000.0","Rejected","-1","2021-02-22 16:24:33.156828920","-1"
"16296","20296","F","60","35000.0","90000.0","Approved","1","2021-02-22 17:03:58.415960400","0"
"16297","20297","F","28","90000.0","140000.0","Rejected","0","2021-02-22 17:43:23.675091880","1"
"16298","20298","M","62","50000.0","180000.0","Approved","1","2021-02-22 18:22:48.934223360","0"
"16299","20299","F","64","95000.0","80000.0","Rejected","0","2021-02-22 19:02:14.193354840","1"
"16300","20300","M","62","40000.0","170000.0","Approved","0","2021-02-22 19:41:39.452486312","1"
"16301","20301","unknown","56","30000.0","100000.0","Rejected","1","2021-02-22 20:21:04.711617792","0"
"16302","20302","M","25","85000.0","270000.0","Rejected","1","2021-02-22 21:00:29.970749272","0"
"16303","20303","M","31","80000.0","290000.0","Rejected","1","2021-02-22 21:39:55.229880752","0"
"16304","20304","M","62","75000.0","230000.0","pending","0","2021-02-22 22:19:20.489012224","1"
"16305","20305","F","31","45000.0","80000.0","Rejected","1","2021-02-22 22:58:45.748143704","0"
"16306","20306","M","36","40000.0","220000.0","Approved","1","2021-02-22 23:38:11.007275184","0"
"16307","20307","F","23","110000.0","180000.0","Rejected","1","2021-02-23 00:17:36.266406664","0"
"16308","20308","F","49","70000.0","260000.0","pending","1","2021-02-23 00:57:01.525538144","0"
"16309","20309","F","46","60000.0","140000.0","Rejected","0","2021-02-23 01:36:26.784669616","1"
"16310","20310","M","64","100000.0","0.0","Approved","1","2021-02-23 02:15:52.043801096","0"
"16311","20311","unknown","61","25000.0","250000.0","Approved","1","2021-02-23 02:55:17.302932576","0"
"16312","20312","F","43","85000.0","100000.0","Rejected","0","2021-02-23 03:34:42.562064056","1"
"16313","20313","M","48","35000.0","220000.0","Approved","0","2021-02-23 04:14:07.821195536","1"
"16314","20314","M","39","40000.0","180000.0","Rejected","-1","2021-02-23 04:53:33.080327008","-1"
"16315","20315","M","27","85000.0","230000.0","Rejected","1","2021-02-23 05:32:58.339458488","0"
"16316","20316","F","60","45000.0","140000.0","Approved","1","2021-02-23 06:12:23.598589968","0"
"16317","20317","M","45","100000.0","50000.0","Approved","0","2021-02-23 06:51:48.857721448","1"
"16318","20318","M","40","70000.0","140000.0","Approved","1","2021-02-23 07:31:14.116852920","0"
"16319","20319","F","24","50000.0","210000.0","Rejected","0","2021-02-23 08:10:39.375984400","1"
"16320","20320","F","51","105000.0","80000.0","pending","0","2021-02-23 08:50:04.635115880","1"
"16321","20321","F","39","80000.0","290000.0","Approved","1","2021-02-23 09:29:29.894247360","0"
"16322","20322","F","32","60000.0","130000.0","Rejected","0","2021-02-23 10:08:55.153378840","1"
"16323","20323","M","60","65000.0","200000.0","Rejected","1","2021-02-23 10:48:20.412510312","0"
"16324","20324","F","29","45000.0","70000.0","Rejected","0","2021-02-23 11:27:45.671641792","1"
"16325","20325","M","44","30000.0","50000.0","Rejected","0","2021-02-23 12:07:10.930773272","1"
"16326","20326","F","57","50000.0","180000.0","pending","0","2021-02-23 12:46:36.189904752","1"
"16327","20327","F","59","45000.0","170000.0","Approved","1","2021-02-23 13:26:01.449036232","0"
"16328","20328","M","58","50000.0","0.0","Approved","1","2021-02-23 14:05:26.708167704","0"
"16329","20329","unknown","61","65000.0","260000.0","Approved","0","2021-02-23 14:44:51.967299184","1"
"16330","20330","F","27","25000.0","230000.0","Approved","1","2021-02-23 15:24:17.226430664","0"
"16331","20331","M","63","30000.0","210000.0","Rejected","1","2021-02-23 16:03:42.485562144","0"
"16332","20332","F","21","95000.0","290000.0","Rejected","1","2021-02-23 16:43:07.744693616","0"
"16333","20333","F","32","35000.0","280000.0","Rejected","0","2021-02-23 17:22:33.003825096","1"
"16334","20334","F","24","50000.0","70000.0","Rejected","1","2021-02-23 18:01:58.262956576","0"
"16335","20335","F","63","85000.0","130000.0","Approved","1","2021-02-23 18:41:23.522088056","0"
"16336","20336","F","40","25000.0","100000.0","pending","1","2021-02-23 19:20:48.781219536","0"
"16337","20337","M","35","30000.0","220000.0","Approved","1","2021-02-23 20:00:14.040351008","0"
"16338","20338","M","28","95000.0","270000.0","Rejected","1","2021-02-23 20:39:39.299482488","0"
"16339","20339","M","28","70000.0","290000.0","Approved","1","2021-02-23 21:19:04.558613968","0"
"16340","20340","M","48","25000.0","0.0","Approved","0","2021-02-23 21:58:29.817745448","1"
"16341","20341","F","23","35000.0","270000.0","Approved","1","2021-02-23 22:37:55.076876928","0"
"16342","20342","M","47","90000.0","130000.0","Rejected","1","2021-02-23 23:17:20.336008400","0"
"16343","20343","M","56","110000.0","100000.0","Approved","1","2021-02-23 23:56:45.595139880","0"
"16344","20344","M","48","20000.0","120000.0","Approved","0","2021-02-24 00:36:10.854271360","1"
"16345","20345","F","58","40000.0","220000.0","Rejected","1","2021-02-24 01:15:36.113402840","0"
"16346","20346","F","33","55000.0","210000.0","Rejected","0","2021-02-24 01:55:01.372534312","1"
"16347","20347","M","24","25000.0","260000.0","Approved","1","2021-02-24 02:34:26.631665792","0"
"16348","20348","F","53","85000.0","110000.0","Rejected","0","2021-02-24 03:13:51.890797272","1"
"16349","20349","M","58","55000.0","190000.0","Rejected","1","2021-02-24 03:53:17.149928752","0"
"16350","20350","F","43","40000.0","280000.0","Rejected","1","2021-02-24 04:32:42.409060232","0"
"16351","20351","M","58","40000.0","60000.0","Approved","1","2021-02-24 05:12:07.668191704","0"
"16352","20352","F","41","25000.0","140000.0","Approved","1","2021-02-24 05:51:32.927323184","0"
"16353","20353","F","30","25000.0","70000.0","Approved","0","2021-02-24 06:30:58.186454664","1"
"16354","20354","F","42","25000.0","240000.0","Rejected","0","2021-02-24 07:10:23.445586144","1"
"16355","20355","M","30","20000.0","60000.0","Rejected","1","2021-02-24 07:49:48.704717624","0"
"16356","20356","F","42","45000.0","290000.0","Rejected","1","2021-02-24 08:29:13.963849096","0"
"16357","20357","F","27","20000.0","260000.0","Rejected","1","2021-02-24 09:08:39.222980576","0"
"16358","20358","F","29","50000.0","60000.0","Rejected","1","2021-02-24 09:48:04.482112056","0"
"16359","20359","M","61","110000.0","260000.0","Approved","0","2021-02-24 10:27:29.741243536","1"
"16360","20360","M","26","110000.0","70000.0","Rejected","0","2021-02-24 11:06:55.000375008","1"
"16361","20361","F","31","90000.0","230000.0","Approved","1","2021-02-24 11:46:20.259506488","0"
"16362","20362","M","21","25000.0","220000.0","Rejected","0","2021-02-24 12:25:45.518637968","1"
"16363","20363","M","47","95000.0","290000.0","Rejected","1","2021-02-24 13:05:10.777769448","0"
"16364","20364","M","47","40000.0","160000.0","Approved","1","2021-02-24 13:44:36.036900928","0"
"16365","20365","F","59","105000.0","240000.0","Rejected","1","2021-02-24 14:24:01.296032400","0"
"16366","20366","M","44","70000.0","190000.0","Rejected","1","2021-02-24 15:03:26.555163880","0"
"16367","20367","F","31","70000.0","0.0","Rejected","1","2021-02-24 15:42:51.814295360","0"
"16368","20368","M","40","105000.0","170000.0","Approved","1","2021-02-24 16:22:17.073426840","0"
"16369","20369","M","55","75000.0","290000.0","Rejected","1","2021-02-24 17:01:42.332558320","0"
"16370","20370","M","60","50000.0","150000.0","Approved","1","2021-02-24 17:41:07.591689792","0"
"16371","20371","M","33","115000.0","90000.0","Approved","0","2021-02-24 18:20:32.850821272","1"
"16372","20372","F","32","25000.0","140000.0","Rejected","1","2021-02-24 18:59:58.109952752","0"
"16373","20373","F","35","85000.0","160000.0","Approved","1","2021-02-24 19:39:23.369084232","0"
"16374","20374","F","48","100000.0","210000.0","Rejected","1","2021-02-24 20:18:48.628215704","0"
"16375","20375","M","33","25000.0","200000.0","Approved","1","2021-02-24 20:58:13.887347184","0"
"16376","20376","F","61","40000.0","90000.0","Approved","0","2021-02-24 21:37:39.146478664","1"
"16377","20377","F","21","40000.0","80000.0","Rejected","1","2021-02-24 22:17:04.405610144","0"
"16378","20378","F","51","110000.0","180000.0","Approved","0","2021-02-24 22:56:29.664741624","1"
"16379","20379","F","21","85000.0","60000.0","Approved","1","2021-02-24 23:35:54.923873096","0"
"16380","20380","M","34","40000.0","200000.0","Approved","1","2021-02-25 00:15:20.183004576","0"
"16381","20381","F","57","110000.0","200000.0","Approved","1","2021-02-25 00:54:45.442136056","0"
"16382","20382","M","51","45000.0","100000.0","Approved","0","2021-02-25 01:34:10.701267536","1"
"16383","20383","M","32","85000.0","290000.0","Approved","0","2021-02-25 02:13:35.960399016","1"
