loan_id,customer_id,gender,age,income,loan_amount,loan_status,credit_history,application_date
15229,19229,M,43,35000.0,120000.0,Rejected,0,2021-01-24 12:01:46.922673068
15230,19230,M,49,40000.0,0.0,Rejected,1,2021-01-24 12:41:12.181804548
15231,19231,M,59,90000.0,120000.0,Approved,0,2021-01-24 13:20:37.440936024
15232,19232,F,22,85000.0,210000.0,Approved,1,2021-01-24 14:00:02.700067504
15233,19233,M,62,50000.0,270000.0,Rejected,1,2021-01-24 14:39:27.959198984
15234,19234,F,36,65000.0,210000.0,Approved,1,2021-01-24 15:18:53.218330460
15235,19235,F,23,65000.0,0.0,Approved,-1,2021-01-24 15:58:18.477461940
15236,19236,unknown,58,30000.0,140000.0,Rejected,1,2021-01-24 16:37:43.736593416
15237,19237,F,63,80000.0,80000.0,Rejected,0,2021-01-24 17:17:08.995724896
15238,19238,M,55,45000.0,100000.0,Rejected,0,2021-01-24 17:56:34.254856372
15239,19239,F,57,65000.0,90000.0,Rejected,0,2021-01-24 18:35:59.513987852
15240,19240,M,60,25000.0,280000.0,Rejected,1,2021-01-24 19:15:24.773119332
15241,19241,F,44,80000.0,170000.0,Rejected,0,2021-01-24 19:54:50.032250808
15242,19242,F,51,105000.0,180000.0,Approved,1,2021-01-24 20:34:15.291382288
15243,19243,F,33,75000.0,90000.0,Rejected,0,2021-01-24 21:13:40.550513764
15244,19244,M,32,80000.0,100000.0,Approved,1,2021-01-24 21:53:05.809645244
15245,19245,F,48,85000.0,250000.0,Rejected,0,2021-01-24 22:32:31.068776720
15246,19246,M,54,40000.0,220000.0,Rejected,1,2021-01-24 23:11:56.327908200
15247,19247,M,39,25000.0,130000.0,Approved,0,2021-01-24 23:51:21.587039680
15248,19248,F,39,105000.0,250000.0,default,1,2021-01-25 00:30:46.846171156
15249,19249,M,64,105000.0,60000.0,Approved,1,2021-01-25 01:10:12.105302636
15250,19250,unknown,44,75000.0,60000.0,Approved,1,2021-01-25 01:49:37.364434112
15251,19251,M,21,40000.0,70000.0,Rejected,1,2021-01-25 02:29:02.623565592
15252,19252,F,60,100000.0,230000.0,Rejected,1,2021-01-25 03:08:27.882697068
15253,19253,M,50,40000.0,200000.0,default,1,2021-01-25 03:47:53.141828548
15254,19254,F,21,105000.0,270000.0,Rejected,1,2021-01-25 04:27:18.400960028
15255,19255,F,34,60000.0,290000.0,Approved,1,2021-01-25 05:06:43.660091504
15256,19256,F,39,25000.0,130000.0,Rejected,1,2021-01-25 05:46:08.919222984
15257,19257,M,50,100000.0,210000.0,default,1,2021-01-25 06:25:34.178354460
15258,19258,F,38,75000.0,270000.0,Rejected,0,2021-01-25 07:04:59.437485940
15259,19259,M,58,50000.0,110000.0,Approved,1,2021-01-25 07:44:24.696617416
15260,19260,M,51,65000.0,70000.0,Approved,0,2021-01-25 08:23:49.955748896
15261,19261,M,36,110000.0,0.0,Rejected,0,2021-01-25 09:03:15.214880376
15262,19262,F,56,40000.0,280000.0,Approved,1,2021-01-25 09:42:40.474011852
15263,19263,M,34,30000.0,200000.0,Rejected,0,2021-01-25 10:22:05.733143332
15264,19264,F,23,100000.0,50000.0,Approved,0,2021-01-25 11:01:30.992274808
15265,19265,F,28,80000.0,100000.0,Rejected,0,2021-01-25 11:40:56.251406288
15266,19266,M,21,105000.0,220000.0,Approved,-1,2021-01-25 12:20:21.510537764
15267,19267,F,58,50000.0,140000.0,Approved,1,2021-01-25 12:59:46.769669244
15268,19268,M,49,75000.0,190000.0,Approved,1,2021-01-25 13:39:12.028800724
15269,19269,F,46,20000.0,60000.0,default,1,2021-01-25 14:18:37.287932200
15270,19270,M,51,105000.0,190000.0,Approved,1,2021-01-25 14:58:02.547063680
15271,19271,F,50,35000.0,80000.0,Approved,1,2021-01-25 15:37:27.806195156
15272,19272,M,46,30000.0,70000.0,Approved,1,2021-01-25 16:16:53.065326636
15273,19273,M,59,65000.0,170000.0,Approved,1,2021-01-25 16:56:18.324458112
15274,19274,M,41,95000.0,180000.0,Rejected,1,2021-01-25 17:35:43.583589592
15275,19275,M,57,40000.0,280000.0,Rejected,0,2021-01-25 18:15:08.842721072
15276,19276,M,56,40000.0,0.0,Approved,1,2021-01-25 18:54:34.101852548
15277,19277,M,30,50000.0,70000.0,Rejected,1,2021-01-25 19:33:59.360984028
15278,19278,F,41,100000.0,130000.0,Approved,1,2021-01-25 20:13:24.620115504
15279,19279,F,58,95000.0,230000.0,Rejected,-1,2021-01-25 20:52:49.879246984
15280,19280,F,58,45000.0,210000.0,Rejected,1,2021-01-25 21:32:15.138378460
15281,19281,F,22,45000.0,70000.0,Rejected,1,2021-01-25 22:11:40.397509940
15282,19282,F,31,110000.0,60000.0,Approved,-1,2021-01-25 22:51:05.656641420
15283,19283,F,40,80000.0,150000.0,Rejected,0,2021-01-25 23:30:30.915772896
15284,19284,F,23,40000.0,170000.0,Approved,1,2021-01-26 00:09:56.174904376
15285,19285,M,32,30000.0,190000.0,Approved,0,2021-01-26 00:49:21.434035852
15286,19286,F,32,25000.0,210000.0,Rejected,1,2021-01-26 01:28:46.693167332
15287,19287,M,30,45000.0,170000.0,Rejected,1,2021-01-26 02:08:11.952298808
15288,19288,F,38,90000.0,230000.0,Approved,1,2021-01-26 02:47:37.211430288
15289,19289,F,57,55000.0,80000.0,Approved,0,2021-01-26 03:27:02.470561768
15290,19290,M,32,115000.0,240000.0,Rejected,1,2021-01-26 04:06:27.729693244
15291,19291,F,47,50000.0,200000.0,Approved,-1,2021-01-26 04:45:52.988824724
15292,19292,M,46,35000.0,50000.0,Approved,1,2021-01-26 05:25:18.247956200
15293,19293,M,58,35000.0,170000.0,Approved,1,2021-01-26 06:04:43.507087680
15294,19294,M,38,70000.0,140000.0,default,1,2021-01-26 06:44:08.766219156
15295,19295,F,31,115000.0,110000.0,Rejected,0,2021-01-26 07:23:34.025350636
15296,19296,F,61,110000.0,60000.0,Approved,1,2021-01-26 08:02:59.284482116
15297,19297,F,58,35000.0,0.0,Approved,1,2021-01-26 08:42:24.543613592
15298,19298,M,49,95000.0,120000.0,Approved,1,2021-01-26 09:21:49.802745072
15299,19299,F,25,95000.0,160000.0,Rejected,0,2021-01-26 10:01:15.061876548
15300,19300,F,21,35000.0,70000.0,Rejected,1,2021-01-26 10:40:40.321008028
15301,19301,M,29,50000.0,250000.0,Rejected,0,2021-01-26 11:20:05.580139504
15302,19302,F,29,25000.0,50000.0,Approved,0,2021-01-26 11:59:30.839270984
15303,19303,M,27,25000.0,200000.0,Approved,1,2021-01-26 12:38:56.098402464
15304,19304,M,32,65000.0,120000.0,Approved,1,2021-01-26 13:18:21.357533940
15305,19305,M,36,65000.0,130000.0,Rejected,0,2021-01-26 13:57:46.616665420
15306,19306,F,55,20000.0,180000.0,Rejected,1,2021-01-26 14:37:11.875796896
15307,19307,M,53,115000.0,170000.0,Rejected,0,2021-01-26 15:16:37.134928376
15308,19308,M,25,70000.0,150000.0,Rejected,1,2021-01-26 15:56:02.394059852
15309,19309,M,21,100000.0,210000.0,Approved,1,2021-01-26 16:35:27.653191332
15310,19310,M,55,85000.0,190000.0,Approved,1,2021-01-26 17:14:52.912322812
15311,19311,M,28,80000.0,130000.0,Approved,1,2021-01-26 17:54:18.171454288
15312,19312,M,26,50000.0,90000.0,Approved,0,2021-01-26 18:33:43.430585768
15313,19313,F,24,110000.0,90000.0,Approved,1,2021-01-26 19:13:08.689717244
15314,19314,M,54,50000.0,50000.0,Rejected,1,2021-01-26 19:52:33.948848724
15315,19315,F,31,115000.0,160000.0,default,0,2021-01-26 20:31:59.207980200
15316,19316,F,24,20000.0,90000.0,Rejected,1,2021-01-26 21:11:24.467111680
15317,19317,M,40,30000.0,270000.0,Rejected,1,2021-01-26 21:50:49.726243160
15318,19318,M,53,90000.0,150000.0,Approved,0,2021-01-26 22:30:14.985374636
15319,19319,F,34,80000.0,210000.0,Approved,1,2021-01-26 23:09:40.244506116
15320,19320,M,42,90000.0,130000.0,Rejected,1,2021-01-26 23:49:05.503637592
15321,19321,M,29,85000.0,110000.0,Approved,0,2021-01-27 00:28:30.762769072
15322,19322,M,40,70000.0,260000.0,Rejected,1,2021-01-27 01:07:56.021900548
15323,19323,F,37,20000.0,140000.0,Rejected,0,2021-01-27 01:47:21.281032028
15324,19324,F,40,100000.0,70000.0,Approved,0,2021-01-27 02:26:46.540163508
15325,19325,unknown,42,70000.0,130000.0,Approved,1,2021-01-27 03:06:11.799294984
15326,19326,F,25,30000.0,80000.0,Rejected,1,2021-01-27 03:45:37.058426464
15327,19327,M,25,35000.0,160000.0,Rejected,1,2021-01-27 04:25:02.317557940
15328,19328,M,32,85000.0,120000.0,Rejected,-1,2021-01-27 05:04:27.576689420
15329,19329,M,26,25000.0,260000.0,Rejected,1,2021-01-27 05:43:52.835820896
15330,19330,M,32,105000.0,60000.0,Rejected,1,2021-01-27 06:23:18.094952376
15331,19331,M,22,100000.0,0.0,default,0,2021-01-27 07:02:43.354083856
15332,19332,M,36,50000.0,250000.0,Rejected,0,2021-01-27 07:42:08.613215332
15333,19333,M,30,110000.0,220000.0,Rejected,0,2021-01-27 08:21:33.872346812
15334,19334,M,61,110000.0,60000.0,Rejected,0,2021-01-27 09:00:59.131478288
15335,19335,M,59,105000.0,0.0,Rejected,-1,2021-01-27 09:40:24.390609768
15336,19336,unknown,34,50000.0,240000.0,Rejected,1,2021-01-27 10:19:49.649741244
15337,19337,F,42,85000.0,160000.0,Approved,1,2021-01-27 10:59:14.908872724
15338,19338,unknown,64,65000.0,260000.0,Rejected,0,2021-01-27 11:38:40.168004204
15339,19339,M,44,75000.0,130000.0,Rejected,1,2021-01-27 12:18:05.427135680
15340,19340,M,59,60000.0,150000.0,Approved,0,2021-01-27 12:57:30.686267160
15341,19341,M,58,20000.0,220000.0,Approved,0,2021-01-27 13:36:55.945398636
15342,19342,M,63,20000.0,280000.0,Approved,1,2021-01-27 14:16:21.204530116
15343,19343,M,34,95000.0,280000.0,default,1,2021-01-27 14:55:46.463661592
15344,19344,F,22,115000.0,110000.0,Approved,1,2021-01-27 15:35:11.722793072
15345,19345,unknown,25,40000.0,210000.0,Rejected,0,2021-01-27 16:14:36.981924552
15346,19346,M,46,75000.0,270000.0,Approved,0,2021-01-27 16:54:02.241056028
15347,19347,M,45,50000.0,70000.0,Approved,1,2021-01-27 17:33:27.500187508
15348,19348,M,34,65000.0,90000.0,Rejected,1,2021-01-27 18:12:52.759318984
15349,19349,M,32,30000.0,250000.0,Rejected,1,2021-01-27 18:52:18.018450464
15350,19350,M,53,90000.0,190000.0,Rejected,1,2021-01-27 19:31:43.277581940
15351,19351,M,36,70000.0,60000.0,Rejected,0,2021-01-27 20:11:08.536713420
15352,19352,M,48,50000.0,180000.0,default,1,2021-01-27 20:50:33.795844900
15353,19353,M,53,85000.0,280000.0,Rejected,1,2021-01-27 21:29:59.054976376
15354,19354,M,40,70000.0,90000.0,Rejected,0,2021-01-27 22:09:24.314107856
15355,19355,M,29,60000.0,60000.0,Rejected,0,2021-01-27 22:48:49.573239332
15356,19356,M,60,70000.0,290000.0,Rejected,1,2021-01-27 23:28:14.832370812
15357,19357,unknown,25,115000.0,140000.0,Rejected,1,2021-01-28 00:07:40.091502288
15358,19358,M,58,25000.0,250000.0,Approved,1,2021-01-28 00:47:05.350633768
15359,19359,F,58,115000.0,200000.0,Approved,0,2021-01-28 01:26:30.609765248
15360,19360,F,46,30000.0,90000.0,Approved,0,2021-01-28 02:05:55.868896724
15361,19361,F,49,40000.0,100000.0,Rejected,1,2021-01-28 02:45:21.128028204
15362,19362,F,37,25000.0,240000.0,Approved,1,2021-01-28 03:24:46.387159680
15363,19363,F,59,100000.0,210000.0,Approved,0,2021-01-28 04:04:11.646291160
15364,19364,F,32,55000.0,50000.0,default,1,2021-01-28 04:43:36.905422636
15365,19365,M,46,60000.0,170000.0,Approved,0,2021-01-28 05:23:02.164554116
15366,19366,M,21,50000.0,280000.0,Approved,1,2021-01-28 06:02:27.423685596
15367,19367,unknown,63,40000.0,180000.0,default,1,2021-01-28 06:41:52.682817072
15368,19368,F,64,25000.0,50000.0,Approved,1,2021-01-28 07:21:17.941948552
15369,19369,unknown,53,20000.0,170000.0,Rejected,1,2021-01-28 08:00:43.201080028
15370,19370,F,40,70000.0,60000.0,Rejected,1,2021-01-28 08:40:08.460211508
15371,19371,F,29,70000.0,160000.0,Approved,1,2021-01-28 09:19:33.719342984
15372,19372,F,43,95000.0,240000.0,Rejected,0,2021-01-28 09:58:58.978474464
15373,19373,F,56,25000.0,80000.0,Rejected,1,2021-01-28 10:38:24.237605944
15374,19374,F,48,70000.0,130000.0,Approved,1,2021-01-28 11:17:49.496737420
15375,19375,F,44,115000.0,100000.0,Approved,1,2021-01-28 11:57:14.755868900
15376,19376,F,59,105000.0,150000.0,Approved,1,2021-01-28 12:36:40.015000376
15377,19377,F,35,75000.0,80000.0,Approved,1,2021-01-28 13:16:05.274131856
15378,19378,F,60,30000.0,120000.0,Approved,0,2021-01-28 13:55:30.533263332
15379,19379,M,40,35000.0,80000.0,Approved,0,2021-01-28 14:34:55.792394812
15380,19380,M,21,65000.0,150000.0,Approved,0,2021-01-28 15:14:21.051526292
15381,19381,F,54,80000.0,170000.0,Rejected,1,2021-01-28 15:53:46.310657768
15382,19382,F,60,25000.0,200000.0,Approved,1,2021-01-28 16:33:11.569789248
15383,19383,M,42,105000.0,240000.0,Approved,0,2021-01-28 17:12:36.828920724
15384,19384,M,41,60000.0,70000.0,Rejected,0,2021-01-28 17:52:02.088052204
15385,19385,F,57,55000.0,270000.0,Approved,1,2021-01-28 18:31:27.347183680
15386,19386,F,61,20000.0,230000.0,Approved,1,2021-01-28 19:10:52.606315160
15387,19387,F,21,20000.0,70000.0,Approved,-1,2021-01-28 19:50:17.865446640
15388,19388,F,36,65000.0,140000.0,Rejected,1,2021-01-28 20:29:43.124578116
15389,19389,M,47,25000.0,140000.0,Approved,1,2021-01-28 21:09:08.383709596
15390,19390,M,58,35000.0,230000.0,Rejected,1,2021-01-28 21:48:33.642841072
15391,19391,M,45,25000.0,80000.0,Rejected,0,2021-01-28 22:27:58.901972552
15392,19392,F,41,90000.0,60000.0,Rejected,0,2021-01-28 23:07:24.161104028
15393,19393,M,46,65000.0,50000.0,Rejected,1,2021-01-28 23:46:49.420235508
15394,19394,F,37,105000.0,270000.0,Approved,1,2021-01-29 00:26:14.679366988
15395,19395,F,29,35000.0,200000.0,Approved,1,2021-01-29 01:05:39.938498464
15396,19396,F,24,60000.0,50000.0,Rejected,0,2021-01-29 01:45:05.197629944
15397,19397,F,48,50000.0,290000.0,Approved,1,2021-01-29 02:24:30.456761420
15398,19398,M,38,25000.0,70000.0,Approved,1,2021-01-29 03:03:55.715892900
15399,19399,F,61,110000.0,240000.0,Rejected,1,2021-01-29 03:43:20.975024376
15400,19400,M,31,70000.0,270000.0,Approved,1,2021-01-29 04:22:46.234155856
15401,19401,M,35,60000.0,210000.0,Rejected,0,2021-01-29 05:02:11.493287336
15402,19402,M,21,25000.0,60000.0,Approved,1,2021-01-29 05:41:36.752418812
15403,19403,M,46,40000.0,190000.0,Rejected,1,2021-01-29 06:21:02.011550292
15404,19404,F,36,60000.0,160000.0,Rejected,1,2021-01-29 07:00:27.270681768
15405,19405,F,60,90000.0,240000.0,Approved,0,2021-01-29 07:39:52.529813248
15406,19406,M,54,90000.0,110000.0,Approved,1,2021-01-29 08:19:17.788944724
15407,19407,M,46,75000.0,220000.0,Approved,1,2021-01-29 08:58:43.048076204
15408,19408,F,61,115000.0,100000.0,Rejected,1,2021-01-29 09:38:08.307207684
15409,19409,F,25,45000.0,230000.0,Approved,0,2021-01-29 10:17:33.566339160
15410,19410,M,38,75000.0,110000.0,Approved,1,2021-01-29 10:56:58.825470640
15411,19411,F,57,100000.0,0.0,Rejected,1,2021-01-29 11:36:24.084602116
15412,19412,F,38,40000.0,280000.0,Approved,0,2021-01-29 12:15:49.343733596
15413,19413,F,63,105000.0,180000.0,Approved,0,2021-01-29 12:55:14.602865072
15414,19414,M,27,85000.0,230000.0,Rejected,1,2021-01-29 13:34:39.861996552
15415,19415,F,36,55000.0,250000.0,Rejected,0,2021-01-29 14:14:05.121128032
15416,19416,F,40,85000.0,220000.0,Rejected,0,2021-01-29 14:53:30.380259508
15417,19417,F,52,115000.0,250000.0,Approved,1,2021-01-29 15:32:55.639390988
15418,19418,F,29,25000.0,120000.0,Rejected,0,2021-01-29 16:12:20.898522464
15419,19419,unknown,21,45000.0,80000.0,Approved,1,2021-01-29 16:51:46.157653944
15420,19420,M,21,110000.0,80000.0,Approved,1,2021-01-29 17:31:11.416785420
15421,19421,F,61,20000.0,210000.0,Rejected,0,2021-01-29 18:10:36.675916900
15422,19422,F,34,20000.0,170000.0,Approved,1,2021-01-29 18:50:01.935048380
15423,19423,F,42,80000.0,260000.0,Approved,0,2021-01-29 19:29:27.194179856
15424,19424,M,43,65000.0,60000.0,Approved,1,2021-01-29 20:08:52.453311336
15425,19425,M,60,65000.0,190000.0,Approved,0,2021-01-29 20:48:17.712442812
15426,19426,F,48,40000.0,90000.0,Approved,1,2021-01-29 21:27:42.971574292
15427,19427,F,58,80000.0,230000.0,Approved,0,2021-01-29 22:07:08.230705768
15428,19428,M,62,20000.0,130000.0,Rejected,1,2021-01-29 22:46:33.489837248
15429,19429,F,46,60000.0,110000.0,Rejected,0,2021-01-29 23:25:58.748968728
15430,19430,M,33,55000.0,50000.0,Approved,1,2021-01-30 00:05:24.008100204
15431,19431,unknown,43,35000.0,180000.0,Rejected,1,2021-01-30 00:44:49.267231684
15432,19432,F,59,70000.0,200000.0,Approved,1,2021-01-30 01:24:14.526363160
15433,19433,M,47,90000.0,220000.0,Approved,1,2021-01-30 02:03:39.785494640
15434,19434,F,61,100000.0,0.0,Approved,1,2021-01-30 02:43:05.044626116
15435,19435,F,61,65000.0,190000.0,Rejected,1,2021-01-30 03:22:30.303757596
15436,19436,M,37,40000.0,210000.0,Rejected,1,2021-01-30 04:01:55.562889076
15437,19437,F,41,40000.0,200000.0,Approved,0,2021-01-30 04:41:20.822020552
15438,19438,M,51,75000.0,220000.0,Approved,0,2021-01-30 05:20:46.081152032
15439,19439,F,26,60000.0,280000.0,Approved,-1,2021-01-30 06:00:11.340283508
15440,19440,M,42,50000.0,290000.0,Rejected,1,2021-01-30 06:39:36.599414988
15441,19441,M,27,70000.0,190000.0,Rejected,1,2021-01-30 07:19:01.858546464
15442,19442,M,59,75000.0,200000.0,Rejected,1,2021-01-30 07:58:27.117677944
15443,19443,M,63,40000.0,260000.0,Approved,1,2021-01-30 08:37:52.376809424
15444,19444,F,27,55000.0,50000.0,Approved,1,2021-01-30 09:17:17.635940900
15445,19445,M,51,90000.0,90000.0,Rejected,0,2021-01-30 09:56:42.895072380
15446,19446,M,49,55000.0,90000.0,Rejected,1,2021-01-30 10:36:08.154203856
15447,19447,F,55,65000.0,60000.0,Rejected,0,2021-01-30 11:15:33.413335336
15448,19448,F,52,85000.0,140000.0,Approved,-1,2021-01-30 11:54:58.672466812
15449,19449,F,30,35000.0,240000.0,Rejected,0,2021-01-30 12:34:23.931598292
15450,19450,F,34,105000.0,200000.0,Rejected,1,2021-01-30 13:13:49.190729772
15451,19451,F,28,50000.0,110000.0,Approved,0,2021-01-30 13:53:14.449861248
15452,19452,M,62,90000.0,270000.0,Approved,0,2021-01-30 14:32:39.708992728
15453,19453,M,44,50000.0,130000.0,Approved,0,2021-01-30 15:12:04.968124204
15454,19454,unknown,21,85000.0,180000.0,Rejected,1,2021-01-30 15:51:30.227255684
15455,19455,M,41,45000.0,60000.0,Rejected,1,2021-01-30 16:30:55.486387160
15456,19456,M,46,95000.0,260000.0,Rejected,1,2021-01-30 17:10:20.745518640
15457,19457,M,56,30000.0,0.0,Rejected,1,2021-01-30 17:49:46.004650120
15458,19458,M,57,50000.0,270000.0,default,0,2021-01-30 18:29:11.263781596
15459,19459,F,31,75000.0,150000.0,Approved,0,2021-01-30 19:08:36.522913076
15460,19460,F,34,85000.0,90000.0,Approved,1,2021-01-30 19:48:01.782044552
15461,19461,unknown,25,30000.0,120000.0,Rejected,1,2021-01-30 20:27:27.041176032
15462,19462,F,57,50000.0,280000.0,Rejected,1,2021-01-30 21:06:52.300307508
15463,19463,M,57,30000.0,0.0,Rejected,0,2021-01-30 21:46:17.559438988
15464,19464,M,24,105000.0,60000.0,Rejected,0,2021-01-30 22:25:42.818570468
15465,19465,unknown,32,25000.0,80000.0,Rejected,1,2021-01-30 23:05:08.077701944
15466,19466,M,41,45000.0,260000.0,Rejected,1,2021-01-30 23:44:33.336833424
15467,19467,M,45,65000.0,90000.0,Approved,1,2021-01-31 00:23:58.595964900
15468,19468,F,44,70000.0,140000.0,Rejected,0,2021-01-31 01:03:23.855096380
15469,19469,F,21,35000.0,50000.0,Rejected,1,2021-01-31 01:42:49.114227856
15470,19470,M,55,85000.0,100000.0,Approved,0,2021-01-31 02:22:14.373359336
15471,19471,F,26,70000.0,90000.0,Rejected,0,2021-01-31 03:01:39.632490816
15472,19472,unknown,34,70000.0,260000.0,Approved,0,2021-01-31 03:41:04.891622292
15473,19473,M,36,25000.0,60000.0,Rejected,0,2021-01-31 04:20:30.150753772
15474,19474,F,35,25000.0,200000.0,Rejected,1,2021-01-31 04:59:55.409885248
15475,19475,M,56,115000.0,200000.0,Rejected,1,2021-01-31 05:39:20.669016728
15476,19476,F,37,115000.0,290000.0,Rejected,0,2021-01-31 06:18:45.928148204
15477,19477,F,43,20000.0,70000.0,Approved,0,2021-01-31 06:58:11.187279684
15478,19478,unknown,45,75000.0,210000.0,Rejected,0,2021-01-31 07:37:36.446411164
15479,19479,M,33,25000.0,240000.0,Rejected,1,2021-01-31 08:17:01.705542640
15480,19480,M,35,100000.0,50000.0,Approved,0,2021-01-31 08:56:26.964674120
15481,19481,M,56,25000.0,210000.0,Approved,1,2021-01-31 09:35:52.223805596
15482,19482,F,60,75000.0,70000.0,Rejected,1,2021-01-31 10:15:17.482937076
15483,19483,M,22,80000.0,210000.0,Approved,1,2021-01-31 10:54:42.742068552
15484,19484,M,48,25000.0,120000.0,Rejected,1,2021-01-31 11:34:08.001200032
15485,19485,M,49,80000.0,70000.0,Rejected,-1,2021-01-31 12:13:33.260331512
15486,19486,M,54,115000.0,160000.0,Approved,1,2021-01-31 12:52:58.519462988
15487,19487,M,52,30000.0,210000.0,Approved,-1,2021-01-31 13:32:23.778594468
15488,19488,F,60,90000.0,130000.0,Rejected,1,2021-01-31 14:11:49.037725944
15489,19489,M,24,45000.0,180000.0,Rejected,1,2021-01-31 14:51:14.296857424
15490,19490,M,38,45000.0,140000.0,Approved,0,2021-01-31 15:30:39.555988900
15491,19491,F,56,75000.0,290000.0,default,1,2021-01-31 16:10:04.815120380
15492,19492,F,59,115000.0,200000.0,Approved,0,2021-01-31 16:49:30.074251860
15493,19493,M,33,40000.0,130000.0,Rejected,1,2021-01-31 17:28:55.333383336
15494,19494,M,47,25000.0,100000.0,Rejected,1,2021-01-31 18:08:20.592514816
15495,19495,F,29,25000.0,190000.0,Rejected,1,2021-01-31 18:47:45.851646292
15496,19496,M,59,115000.0,0.0,Approved,1,2021-01-31 19:27:11.110777772
15497,19497,F,54,20000.0,170000.0,Approved,0,2021-01-31 20:06:36.369909248
15498,19498,M,31,35000.0,280000.0,Rejected,1,2021-01-31 20:46:01.629040728
15499,19499,M,49,25000.0,180000.0,Rejected,0,2021-01-31 21:25:26.888172208
15500,19500,M,44,45000.0,250000.0,Rejected,1,2021-01-31 22:04:52.147303684
15501,19501,F,32,20000.0,200000.0,default,1,2021-01-31 22:44:17.406435164
15502,19502,F,61,110000.0,200000.0,Approved,1,2021-01-31 23:23:42.665566640
15503,19503,M,27,110000.0,150000.0,Rejected,1,2021-02-01 00:03:07.924698120
15504,19504,F,42,95000.0,220000.0,Approved,0,2021-02-01 00:42:33.183829596
15505,19505,M,47,115000.0,170000.0,default,1,2021-02-01 01:21:58.442961076
15506,19506,M,58,45000.0,260000.0,Rejected,1,2021-02-01 02:01:23.702092556
15507,19507,F,27,85000.0,280000.0,Approved,1,2021-02-01 02:40:48.961224032
15508,19508,M,48,95000.0,170000.0,Approved,1,2021-02-01 03:20:14.220355512
15509,19509,F,21,25000.0,110000.0,Approved,0,2021-02-01 03:59:39.479486988
15510,19510,F,58,110000.0,160000.0,default,0,2021-02-01 04:39:04.738618468
15511,19511,F,31,25000.0,230000.0,Approved,0,2021-02-01 05:18:29.997749944
15512,19512,F,53,50000.0,170000.0,default,0,2021-02-01 05:57:55.256881424
15513,19513,M,48,80000.0,150000.0,Rejected,0,2021-02-01 06:37:20.516012904
15514,19514,M,23,105000.0,50000.0,Rejected,1,2021-02-01 07:16:45.775144380
15515,19515,M,29,45000.0,90000.0,Approved,1,2021-02-01 07:56:11.034275860
15516,19516,M,33,20000.0,260000.0,Rejected,0,2021-02-01 08:35:36.293407336
15517,19517,F,61,35000.0,240000.0,default,0,2021-02-01 09:15:01.552538816
15518,19518,M,42,60000.0,70000.0,Rejected,1,2021-02-01 09:54:26.811670292
15519,19519,F,62,25000.0,70000.0,Rejected,1,2021-02-01 10:33:52.070801772
15520,19520,M,23,20000.0,290000.0,Approved,1,2021-02-01 11:13:17.329933252
15521,19521,F,21,60000.0,250000.0,Rejected,0,2021-02-01 11:52:42.589064728
15522,19522,F,64,85000.0,150000.0,Rejected,0,2021-02-01 12:32:07.848196208
15523,19523,F,53,90000.0,0.0,Rejected,1,2021-02-01 13:11:33.107327684
15524,19524,M,56,70000.0,0.0,Rejected,1,2021-02-01 13:50:58.366459164
15525,19525,F,62,60000.0,0.0,Rejected,0,2021-02-01 14:30:23.625590640
15526,19526,M,21,20000.0,140000.0,Approved,1,2021-02-01 15:09:48.884722120
15527,19527,M,25,45000.0,180000.0,Approved,1,2021-02-01 15:49:14.143853600
15528,19528,M,28,85000.0,210000.0,default,0,2021-02-01 16:28:39.402985076
15529,19529,F,29,65000.0,260000.0,Approved,0,2021-02-01 17:08:04.662116556
15530,19530,M,58,45000.0,100000.0,Approved,1,2021-02-01 17:47:29.921248032
15531,19531,F,37,40000.0,130000.0,Rejected,0,2021-02-01 18:26:55.180379512
15532,19532,unknown,47,20000.0,140000.0,Approved,0,2021-02-01 19:06:20.439510988
15533,19533,M,59,105000.0,260000.0,Approved,1,2021-02-01 19:45:45.698642468
15534,19534,F,51,110000.0,170000.0,Approved,-1,2021-02-01 20:25:10.957773948
15535,19535,F,23,55000.0,190000.0,Rejected,1,2021-02-01 21:04:36.216905424
15536,19536,M,41,90000.0,250000.0,Rejected,-1,2021-02-01 21:44:01.476036904
15537,19537,F,24,25000.0,210000.0,Approved,-1,2021-02-01 22:23:26.735168380
15538,19538,M,42,110000.0,280000.0,Approved,0,2021-02-01 23:02:51.994299860
15539,19539,F,30,110000.0,80000.0,Rejected,1,2021-02-01 23:42:17.253431336
15540,19540,M,21,35000.0,170000.0,Approved,0,2021-02-02 00:21:42.512562816
15541,19541,M,57,100000.0,140000.0,Approved,1,2021-02-02 01:01:07.771694296
15542,19542,F,64,65000.0,260000.0,Approved,1,2021-02-02 01:40:33.030825772
15543,19543,M,64,90000.0,170000.0,Approved,1,2021-02-02 02:19:58.289957252
15544,19544,M,34,65000.0,280000.0,Approved,1,2021-02-02 02:59:23.549088728
15545,19545,M,58,25000.0,120000.0,Approved,1,2021-02-02 03:38:48.808220208
15546,19546,M,51,105000.0,110000.0,Approved,1,2021-02-02 04:18:14.067351688
15547,19547,F,57,25000.0,200000.0,Rejected,1,2021-02-02 04:57:39.326483164
15548,19548,F,59,55000.0,60000.0,Rejected,0,2021-02-02 05:37:04.585614644
15549,19549,F,21,25000.0,220000.0,Approved,0,2021-02-02 06:16:29.844746120
